client_id,sessions-sum-client_id,sessions-count_not_na-client_id,sessions-max-client_id,sessions-count_nonzero-client_id,sessions-mean-client_id,sessions-sum_per_lead-client_id,sessions-count_not_na_per_lead-client_id,sessions-count_nonzero_per_lead-client_id,hits-sum-client_id,hits-count_not_na-client_id,hits-max-client_id,hits-count_nonzero-client_id,hits-mean-client_id,hits-sum_per_lead-client_id,hits-count_not_na_per_lead-client_id,hits-count_nonzero_per_lead-client_id,unique_events-sum-client_id,unique_events-count_not_na-client_id,unique_events-max-client_id,unique_events-count_nonzero-client_id,unique_events-mean-client_id,unique_events-sum_per_lead-client_id,unique_events-count_not_na_per_lead-client_id,unique_events-count_nonzero_per_lead-client_id,session_duration-sum-client_id,session_duration-count_not_na-client_id,session_duration-max-client_id,session_duration-count_nonzero-client_id,session_duration-mean-client_id,session_duration-sum_per_lead-client_id,session_duration-count_not_na_per_lead-client_id,session_duration-count_nonzero_per_lead-client_id,page_per_session-sum-client_id,page_per_session-count_not_na-client_id,page_per_session-max-client_id,page_per_session-count_nonzero-client_id,page_per_session-mean-client_id,page_per_session-sum_per_lead-client_id,page_per_session-count_not_na_per_lead-client_id,page_per_session-count_nonzero_per_lead-client_id,enquiries-sum-client_id,enquiries-count_not_na-client_id,enquiries-max-client_id,enquiries-count_nonzero-client_id,enquiries-mean-client_id,enquiries-sum_per_lead-client_id,enquiries-count_not_na_per_lead-client_id,enquiries-count_nonzero_per_lead-client_id,pageviews-sum-client_id,pageviews-count_not_na-client_id,pageviews-max-client_id,pageviews-count_nonzero-client_id,pageviews-mean-client_id,pageviews-sum_per_lead-client_id,pageviews-count_not_na_per_lead-client_id,pageviews-count_nonzero_per_lead-client_id,time_on_page-sum-client_id,time_on_page-count_not_na-client_id,time_on_page-max-client_id,time_on_page-count_nonzero-client_id,time_on_page-mean-client_id,time_on_page-sum_per_lead-client_id,time_on_page-count_not_na_per_lead-client_id,time_on_page-count_nonzero_per_lead-client_id,avg_time_on_page-sum-client_id,avg_time_on_page-count_not_na-client_id,avg_time_on_page-max-client_id,avg_time_on_page-count_nonzero-client_id,avg_time_on_page-mean-client_id,avg_time_on_page-sum_per_lead-client_id,avg_time_on_page-count_not_na_per_lead-client_id,avg_time_on_page-count_nonzero_per_lead-client_id,property_search-sum-client_id,property_search-count_not_na-client_id,property_search-max-client_id,property_search-count_nonzero-client_id,property_search-mean-client_id,property_search-sum_per_lead-client_id,property_search-count_not_na_per_lead-client_id,property_search-count_nonzero_per_lead-client_id,lead_dropped-sum-client_id,lead_dropped-count_not_na-client_id,lead_dropped-max-client_id,lead_dropped-count_nonzero-client_id,lead_dropped-mean-client_id,lead_dropped-sum_per_lead-client_id,lead_dropped-count_not_na_per_lead-client_id,lead_dropped-count_nonzero_per_lead-client_id,bounce_rate-sum-client_id,bounce_rate-count_not_na-client_id,bounce_rate-max-client_id,bounce_rate-count_nonzero-client_id,bounce_rate-mean-client_id,bounce_rate-sum_per_lead-client_id,bounce_rate-count_not_na_per_lead-client_id,bounce_rate-count_nonzero_per_lead-client_id,total_events-sum-client_id,total_events-count_not_na-client_id,total_events-max-client_id,total_events-count_nonzero-client_id,total_events-mean-client_id,total_events-sum_per_lead-client_id,total_events-count_not_na_per_lead-client_id,total_events-count_nonzero_per_lead-client_id,timestamp-gap-client_id,social_source_referral-value-client_id,contact_us_click-value-client_id,app_downloads-value-client_id,source-mode-client_id,source-search-count-client_id,source-leasing_website-count-client_id,source-chat_media-count-client_id,source-client-count-client_id,source-direct-count-client_id,source-google-count-client_id,source-email-count-client_id,device_category-count_mobile-client_id,device_category-count_tablet-client_id,event_category-count_Property View-client_id,event_category-count_Client ID-client_id,event_category-count_Property Search-client_id,event_category-count_Scroll Depth-client_id,event_category-count_Property Search Field-client_id,event_category-count_Image View-client_id,event_category-count_Property Form Field-client_id,event_category-count_Property Lead Form-client_id,event_category-count_Inventory Residential Lead-client_id,event_category-count_App Download-client_id,event_category-count_Property Residential Lead-client_id,event_category-count_addthis-client_id,event_category-count_Contact Us-client_id,event_category-count_Promo-client_id,event_category-count_Property Commercial Lead-client_id,event_category-count_Inventory Commercial Lead-client_id,event_category-count_Property Freehold Lead-client_id,event_category-count_Happiness Survey Form-client_id,event_category-count_Outbound links-client_id,event_category-count_Download Form-client_id
1.67763e+17,1,64,1,1,0.015625,0.5,32.0,0.5,70.0,7,19.0,7,10.0,35.0,3.5,3.5,63,64,6,39,0.984375,31.5,32.0,19.5,405.0,7,405.0,1,57.857142857142854,202.5,3.5,0.5,1.0,7,1.0,1,0.14285714285714285,0.5,3.5,0.5,1.0,7,1.0,1,0.14285714285714285,0.5,3.5,0.5,10.0,7,2.0,7,1.4285714285714286,5.0,3.5,3.5,405.0,7,171.0,7,57.857142857142854,202.5,3.5,3.5,339.0,7,171.0,7,48.42857142857143,169.5,3.5,3.5,0.0,7,0.0,0,0.0,0.0,3.5,0.0,2,64,1,2,0.03125,1.0,32.0,1.0,0.0,7,0.0,0,0.0,0.0,3.5,0.0,60.0,7,17.0,7,8.571428571428571,30.0,3.5,3.5,0.0,False,False,False,google,0,0,0,0,0,7,0,7,0,7,10,0,17,3,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0
1.68499e+17,1,27,1,1,0.037037037037037035,1.0,27.0,1.0,28.0,6,10.0,6,4.666666666666667,28.0,6.0,6.0,34,27,6,23,1.2592592592592593,34.0,27.0,23.0,484.0,6,484.0,1,80.66666666666667,484.0,6.0,1.0,1.0,6,1.0,1,0.16666666666666666,1.0,6.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,27,1,1,0.037037037037037035,1.0,27.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,6,0,0,0,4,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.86931e+17,1,69,1,1,0.014492753623188406,1.0,69.0,1.0,96.0,22,12.0,22,4.363636363636363,96.0,22.0,22.0,44,69,3,35,0.6376811594202898,44.0,69.0,35.0,2056.0,22,2056.0,1,93.45454545454545,2056.0,22.0,1.0,1.0,22,1.0,1,0.045454545454545456,1.0,22.0,1.0,0.0,22,0.0,0,0.0,0.0,22.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,69,1,1,0.014492753623188406,1.0,69.0,1.0,0.0,22,0.0,0,0.0,0.0,22.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,22,0,0,0,24,32,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.05145e+17,1,114,1,1,0.008771929824561403,inf,inf,inf,343.0,29,22.0,29,11.827586206896552,inf,inf,inf,77,114,10,43,0.6754385964912281,inf,inf,inf,670.0,29,670.0,1,23.103448275862068,inf,inf,inf,1.0,29,1.0,1,0.034482758620689655,inf,inf,inf,0.0,29,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0,114,0,0,0.0,,inf,,0.0,29,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,29,0,0,0,12,19,6,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06362e+17,3,41,1,3,0.07317073170731707,3.0,41.0,3.0,36.0,3,18.0,3,12.0,36.0,3.0,3.0,71,41,12,36,1.7317073170731707,71.0,41.0,36.0,112.0,3,112.0,1,37.333333333333336,112.0,3.0,1.0,1.0,3,1.0,1,0.3333333333333333,1.0,3.0,1.0,1.0,3,1.0,1,0.3333333333333333,1.0,3.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,41,1,1,0.024390243902439025,1.0,41.0,1.0,0.0,3,0.0,0,0.0,0.0,3.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,3,0,0,0,3,7,2,7,3,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
2.06791e+17,7,77,1,7,0.09090909090909091,7.0,77.0,7.0,99.0,20,14.0,20,4.95,99.0,20.0,20.0,88,77,11,54,1.1428571428571428,88.0,77.0,54.0,739.0,20,548.0,4,36.95,739.0,20.0,4.0,1.0,20,1.0,1,0.05,1.0,20.0,1.0,1.0,20,1.0,1,0.05,1.0,20.0,1.0,12.0,16,2.0,10,0.75,12.0,16.0,10.0,739.0,16,161.0,10,46.1875,739.0,16.0,10.0,518.0,16,102.0,7,32.375,518.0,16.0,7.0,1.0,16,1.0,1,0.0625,1.0,16.0,1.0,1,77,1,1,0.012987012987012988,1.0,77.0,1.0,0.0,20,0.0,0,0.0,0.0,20.0,0.0,72.0,16,13.0,16,4.5,72.0,16.0,16.0,1436.0,False,False,False,google,0,0,0,0,0,18,0,16,0,7,12,2,29,5,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
2.17808e+17,6,25,1,6,0.24,6.0,25.0,6.0,23.0,6,8.0,6,3.8333333333333335,23.0,6.0,6.0,32,25,3,23,1.28,32.0,25.0,23.0,317.0,6,299.0,2,52.833333333333336,317.0,6.0,2.0,1.0,6,1.0,1,0.16666666666666666,1.0,6.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,16.0,12,2.0,12,1.3333333333333333,16.0,12.0,12.0,636.0,12,178.0,10,53.0,636.0,12.0,10.0,636.0,12,178.0,10,53.0,636.0,12.0,10.0,0.0,12,0.0,0,0.0,0.0,12.0,0.0,1,25,1,1,0.04,1.0,25.0,1.0,100.0,6,100.0,1,16.666666666666668,100.0,6.0,1.0,30.0,12,6.0,12,2.5,30.0,12.0,12.0,17.000000000000004,False,False,False,google,0,0,0,0,0,4,0,12,0,3,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.21715e+17,28,127,1,28,0.2204724409448819,28.0,127.0,28.0,247.0,55,10.0,55,4.490909090909091,247.0,55.0,55.0,183,127,6,103,1.4409448818897639,183.0,127.0,103.0,3122.0,55,1018.0,18,56.763636363636365,3122.0,55.0,18.0,13.0,55,1.0,13,0.23636363636363636,13.0,55.0,13.0,1.0,55,1.0,1,0.01818181818181818,1.0,55.0,1.0,86.0,70,2.0,58,1.2285714285714286,86.0,70.0,58.0,4056.0,70,1018.0,57,57.94285714285714,4056.0,70.0,57.0,2421.0,70,206.0,43,34.58571428571429,2421.0,70.0,43.0,0.0,67,0.0,0,0.0,0.0,67.0,0.0,1,127,1,1,0.007874015748031496,1.0,127.0,1.0,0.0,55,0.0,0,0.0,0.0,55.0,0.0,222.0,70,8.0,70,3.1714285714285713,222.0,70.0,70.0,374398.0,False,False,False,google,0,0,0,0,0,38,0,70,0,3,30,0,39,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.27588e+17,1,32,1,1,0.03125,1.0,32.0,1.0,32.0,6,12.0,6,5.333333333333333,32.0,6.0,6.0,53,32,10,28,1.65625,53.0,32.0,28.0,349.0,6,349.0,1,58.166666666666664,349.0,6.0,1.0,1.0,6,1.0,1,0.16666666666666666,1.0,6.0,1.0,1.0,6,1.0,1,0.16666666666666666,1.0,6.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,32,1,1,0.03125,1.0,32.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,6,0,0,0,3,4,0,9,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
2.33817e+17,4,109,1,4,0.03669724770642202,4.0,109.0,4.0,222.0,31,17.0,31,7.161290322580645,222.0,31.0,31.0,132,109,9,80,1.2110091743119267,132.0,109.0,80.0,2419.0,31,1256.0,4,78.03225806451613,2419.0,31.0,4.0,13.0,31,1.0,13,0.41935483870967744,13.0,31.0,13.0,1.0,31,1.0,1,0.03225806451612903,1.0,31.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,109,1,1,0.009174311926605505,1.0,109.0,1.0,0.0,31,0.0,0,0.0,0.0,31.0,0.0,0.0,0,,0,,0.0,0.0,0.0,378720.0,False,False,False,google,0,0,0,0,0,29,0,0,0,20,25,6,19,8,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0
2.34614e+17,2,29,1,2,0.06896551724137931,2.0,29.0,2.0,63.0,15,8.0,15,4.2,63.0,15.0,15.0,22,29,2,18,0.7586206896551724,22.0,29.0,18.0,1339.0,15,1322.0,2,89.26666666666667,1339.0,15.0,2.0,4.0,15,1.0,4,0.26666666666666666,4.0,15.0,4.0,0.0,15,0.0,0,0.0,0.0,15.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,29,1,1,0.034482758620689655,1.0,29.0,1.0,0.0,15,0.0,0,0.0,0.0,15.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,client,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.40031e+17,6,90,1,6,0.06666666666666667,6.0,90.0,6.0,104.0,23,9.0,23,4.521739130434782,104.0,23.0,23.0,101,90,5,74,1.1222222222222222,101.0,90.0,74.0,3204.0,23,1633.0,4,139.30434782608697,3204.0,23.0,4.0,3.0,23,1.0,3,0.13043478260869565,3.0,23.0,3.0,0.0,23,0.0,0,0.0,0.0,23.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,90,1,1,0.011111111111111112,1.0,90.0,1.0,0.0,23,0.0,0,0.0,0.0,23.0,0.0,0.0,0,,0,,0.0,0.0,0.0,16.000000000000004,False,False,False,google,0,0,0,0,0,21,0,0,0,23,38,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.40856e+17,7,36,1,7,0.19444444444444445,7.0,36.0,7.0,31.0,7,8.0,7,4.428571428571429,31.0,7.0,7.0,53,36,5,33,1.4722222222222223,53.0,36.0,33.0,307.0,7,285.0,2,43.857142857142854,307.0,7.0,2.0,1.0,7,1.0,1,0.14285714285714285,1.0,7.0,1.0,0.0,7,0.0,0,0.0,0.0,7.0,0.0,20.0,14,3.0,14,1.4285714285714286,20.0,14.0,14.0,616.0,14,150.0,10,44.0,616.0,14.0,10.0,480.0,14,150.0,10,34.285714285714285,480.0,14.0,10.0,0.0,14,0.0,0,0.0,0.0,14.0,0.0,1,36,1,1,0.027777777777777776,1.0,36.0,1.0,0.0,7,0.0,0,0.0,0.0,7.0,0.0,42.0,14,5.0,14,3.0,42.0,14.0,14.0,0.0,False,False,False,google,0,0,0,0,0,7,0,14,0,6,10,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.44578e+17,21,78,1,21,0.2692307692307692,21.0,78.0,21.0,122.0,22,11.0,22,5.545454545454546,122.0,22.0,22.0,108,78,7,61,1.3846153846153846,108.0,78.0,61.0,1075.0,22,433.0,7,48.86363636363637,1075.0,22.0,7.0,4.0,22,1.0,4,0.18181818181818182,4.0,22.0,4.0,0.0,22,0.0,0,0.0,0.0,22.0,0.0,79.0,39,5.0,35,2.0256410256410255,79.0,39.0,35.0,2245.0,39,376.0,27,57.56410256410256,2245.0,39.0,27.0,1865.0,39,376.0,27,47.82051282051282,1865.0,39.0,27.0,0.0,39,0.0,0,0.0,0.0,39.0,0.0,1,78,1,1,0.01282051282051282,1.0,78.0,1.0,100.0,22,100.0,1,4.545454545454546,100.0,22.0,1.0,130.0,39,8.0,39,3.3333333333333335,130.0,39.0,39.0,25.0,False,False,False,google,0,0,0,0,0,20,0,39,0,3,22,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0
2.55668e+17,6,213,1,6,0.028169014084507043,inf,inf,inf,273.0,35,21.0,35,7.8,inf,inf,inf,157,213,5,127,0.7370892018779343,inf,inf,inf,1350.0,35,500.0,3,38.57142857142857,inf,inf,inf,4.0,35,1.0,4,0.11428571428571428,inf,inf,inf,0.0,35,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0,213,0,0,0.0,,inf,,200.0,35,100.0,2,5.714285714285714,inf,inf,inf,0.0,0,,0,,,,,16.000000000000004,False,False,False,google,0,0,0,0,0,28,0,0,0,33,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56137e+17,2,80,1,2,0.025,2.0,80.0,2.0,87.0,18,10.0,18,4.833333333333333,87.0,18.0,18.0,74,80,3,53,0.925,74.0,80.0,53.0,1214.0,18,1214.0,1,67.44444444444444,1214.0,18.0,1.0,1.0,18,1.0,1,0.05555555555555555,1.0,18.0,1.0,0.0,18,0.0,0,0.0,0.0,18.0,0.0,53.0,34,3.0,34,1.5588235294117647,53.0,34.0,34.0,2570.0,34,208.0,32,75.58823529411765,2570.0,34.0,32.0,2018.83333334,34,208.0,32,59.377450980588236,2018.83333334,34.0,32.0,0.0,34,0.0,0,0.0,0.0,34.0,0.0,1,80,1,1,0.0125,1.0,80.0,1.0,0.0,18,0.0,0,0.0,0.0,18.0,0.0,112.0,34,7.0,34,3.2941176470588234,112.0,34.0,34.0,0.0,False,False,False,direct,0,0,0,0,0,0,0,34,0,20,26,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.59243e+17,1,41,1,1,0.024390243902439025,1.0,41.0,1.0,36.0,8,10.0,8,4.5,36.0,8.0,8.0,59,41,5,36,1.4390243902439024,59.0,41.0,36.0,1229.0,8,1229.0,1,153.625,1229.0,8.0,1.0,1.0,8,1.0,1,0.125,1.0,8.0,1.0,1.0,8,1.0,1,0.125,1.0,8.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,41,1,1,0.024390243902439025,1.0,41.0,1.0,0.0,8,0.0,0,0.0,0.0,8.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,direct,0,0,0,0,0,0,0,0,0,3,3,1,10,5,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
2.60187e+17,22,433,1,22,0.050808314087759814,7.333333333333333,144.33333333333334,7.333333333333333,1275.0,159,15.0,159,8.018867924528301,425.0,53.0,53.0,368,433,7,268,0.8498845265588915,122.66666666666667,144.33333333333334,89.33333333333333,5626.0,159,2214.0,12,35.38364779874214,1875.3333333333333,53.0,4.0,12.0,159,1.0,12,0.07547169811320754,4.0,53.0,4.0,0.0,159,0.0,0,0.0,0.0,53.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,3,433,1,3,0.006928406466512702,1.0,144.33333333333334,1.0,0.0,159,0.0,0,0.0,0.0,53.0,0.0,0.0,0,,0,,0.0,0.0,0.0,12.0,False,False,False,leasing_website,0,0,0,0,0,0,0,0,0,108,221,27,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0
2.60796e+17,7,77,1,7,0.09090909090909091,7.0,77.0,7.0,83.0,16,9.0,16,5.1875,83.0,16.0,16.0,81,77,5,57,1.051948051948052,81.0,77.0,57.0,1212.0,16,562.0,4,75.75,1212.0,16.0,4.0,3.0,16,1.0,3,0.1875,3.0,16.0,3.0,0.0,16,0.0,0,0.0,0.0,16.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,77,1,1,0.012987012987012988,1.0,77.0,1.0,0.0,16,0.0,0,0.0,0.0,16.0,0.0,0.0,0,,0,,0.0,0.0,0.0,893.0,False,False,False,google,0,0,0,0,0,16,0,0,0,19,27,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.6363e+17,2,47,1,2,0.0425531914893617,inf,inf,inf,47.0,11,10.0,11,4.2727272727272725,inf,inf,inf,30,47,3,24,0.6382978723404256,inf,inf,inf,900.0,11,734.0,2,81.81818181818181,inf,inf,inf,1.0,11,1.0,1,0.09090909090909091,inf,inf,inf,0.0,11,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0,47,0,0,0.0,,inf,,0.0,11,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,11,0,0,0,14,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65785e+17,10,57,1,10,0.17543859649122806,3.3333333333333335,19.0,3.3333333333333335,48.0,12,8.0,12,4.0,16.0,4.0,4.0,80,57,4,48,1.4035087719298245,26.666666666666668,19.0,16.0,475.0,12,475.0,1,39.583333333333336,158.33333333333334,4.0,0.3333333333333333,1.0,12,1.0,1,0.08333333333333333,0.3333333333333333,4.0,0.3333333333333333,0.0,12,0.0,0,0.0,0.0,4.0,0.0,27.0,23,2.0,23,1.173913043478261,9.0,7.666666666666667,7.666666666666667,948.0,23,124.0,12,41.21739130434783,316.0,7.666666666666667,4.0,769.0,23,98.0,12,33.43478260869565,256.3333333333333,7.666666666666667,4.0,0.0,23,0.0,0,0.0,0.0,7.666666666666667,0.0,3,57,1,3,0.05263157894736842,1.0,19.0,1.0,0.0,12,0.0,0,0.0,0.0,4.0,0.0,66.0,23,6.0,23,2.869565217391304,22.0,7.666666666666667,7.666666666666667,0.0,False,False,False,direct,0,0,0,0,0,0,0,23,0,13,13,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
2.6597e+17,2,23,1,2,0.08695652173913043,2.0,23.0,2.0,18.0,4,9.0,4,4.5,18.0,4.0,4.0,45,23,8,21,1.9565217391304348,45.0,23.0,21.0,160.0,4,160.0,1,40.0,160.0,4.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,6.0,8,1.0,6,0.75,6.0,8.0,6.0,320.0,8,104.0,6,40.0,320.0,8.0,6.0,306.0,8,104.0,4,38.25,306.0,8.0,4.0,0.0,8,0.0,0,0.0,0.0,8.0,0.0,1,23,1,1,0.043478260869565216,1.0,23.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,30.0,8,8.0,6,3.75,30.0,8.0,6.0,0.0,True,False,False,chat_media,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,10,1,0,1,1,0,0,0,0,0,0,0,0,0
2.81434e+17,7,143,1,7,0.04895104895104895,1.0,20.428571428571427,1.0,181.0,34,24.0,34,5.323529411764706,25.857142857142858,4.857142857142857,4.857142857142857,146,143,6,106,1.020979020979021,20.857142857142858,20.428571428571427,15.142857142857142,4387.0,34,2279.0,6,129.02941176470588,626.7142857142857,4.857142857142857,0.8571428571428571,6.0,34,1.0,6,0.17647058823529413,0.8571428571428571,4.857142857142857,0.8571428571428571,0.0,34,0.0,0,0.0,0.0,4.857142857142857,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,7,143,1,7,0.04895104895104895,1.0,20.428571428571427,1.0,0.0,34,0.0,0,0.0,0.0,4.857142857142857,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,34,0,0,0,36,57,8,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
2.83638e+17,2,144,1,2,0.013888888888888888,2.0,144.0,2.0,159.0,31,12.0,31,5.129032258064516,159.0,31.0,31.0,141,144,4,111,0.9791666666666666,141.0,144.0,111.0,1708.0,31,1283.0,2,55.096774193548384,1708.0,31.0,2.0,1.0,31,1.0,1,0.03225806451612903,1.0,31.0,1.0,0.0,31,0.0,0,0.0,0.0,31.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,144,1,1,0.006944444444444444,1.0,144.0,1.0,0.0,31,0.0,0,0.0,0.0,31.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,31,0,0,0,31,82,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.89724e+17,2,48,1,2,0.041666666666666664,2.0,48.0,2.0,68.0,14,10.0,14,4.857142857142857,68.0,14.0,14.0,39,48,3,31,0.8125,39.0,48.0,31.0,936.0,14,936.0,1,66.85714285714286,936.0,14.0,1.0,1.0,14,1.0,1,0.07142857142857142,1.0,14.0,1.0,0.0,14,0.0,0,0.0,0.0,14.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,48,1,1,0.020833333333333332,1.0,48.0,1.0,0.0,14,0.0,0,0.0,0.0,14.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,search,0,0,0,0,0,0,0,0,0,12,21,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.16441e+17,6,48,1,6,0.125,6.0,48.0,6.0,52.0,15,7.0,15,3.466666666666667,52.0,15.0,15.0,57,48,5,37,1.1875,57.0,48.0,37.0,412.0,15,212.0,2,27.466666666666665,412.0,15.0,2.0,3.0,15,1.0,3,0.2,3.0,15.0,3.0,0.0,15,0.0,0,0.0,0.0,15.0,0.0,20.0,26,1.0,20,0.7692307692307693,20.0,26.0,20.0,1046.0,26,212.0,14,40.23076923076923,1046.0,26.0,14.0,1046.0,26,212.0,14,40.23076923076923,1046.0,26.0,14.0,0.0,26,0.0,0,0.0,0.0,26.0,0.0,1,48,1,1,0.020833333333333332,1.0,48.0,1.0,0.0,15,0.0,0,0.0,0.0,15.0,0.0,68.0,26,6.0,26,2.6153846153846154,68.0,26.0,26.0,41.0,False,False,False,direct,0,0,0,0,0,0,0,26,0,6,8,4,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0
3.18427e+17,3,61,1,3,0.04918032786885246,inf,inf,inf,52.0,8,10.0,8,6.5,inf,inf,inf,72,61,3,51,1.180327868852459,inf,inf,inf,428.0,8,428.0,1,53.5,inf,inf,inf,1.0,8,1.0,1,0.125,inf,inf,inf,0.0,8,0.0,0,0.0,,inf,,34.0,16,3.0,16,2.125,inf,inf,inf,858.0,16,74.0,16,53.625,inf,inf,inf,420.33333334,16,36.5,16,26.27083333375,inf,inf,inf,0.0,16,0.0,0,0.0,,inf,,0,61,0,0,0.0,,inf,,0.0,8,0.0,0,0.0,,inf,,70.0,16,7.0,16,4.375,inf,inf,inf,0.0,False,False,False,google,0,0,0,0,0,8,0,16,0,10,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
